srcs	trans	score
sumándose	joining	0.4179894179894179
ninguno	none	0.5952380952380952
montón	heap	0.0
marcando	marking	0.6904761904761904
fármaco	drug	0.4642857142857142
parecen	they look like	0.40476190476190466
abandonan	abandon	0.9555555555555556
inflaman	inflame	0.9214285714285715
riéndonos	laughing	0.412037037037037
actual	current	0.5396825396825397
lanzar	throw	0.0
repartido	distributed	0.5193602693602694
relajación	relaxation	0.88
saturación	saturation	0.92
decidan	decide	0.9095238095238095
saben	know	0.0
maneras	ways	0.4642857142857142
población	population	0.8044444444444444
monitorea	monitors	0.9305555555555555
recuperan	recover	0.8296296296296296
colonización	colonization	0.9333333333333333
del	of the	0.0
empezado	started	0.4900793650793651
firma	firm	0.96
bromeamos	we joke	0.33597883597883604
hijos	sons	0.4833333333333334
detenido	arrested	0.6666666666666666
agresivas	aggressive	0.8837037037037038
charla	chat	0.825
peces	fishes	0.4111111111111112
adultas	adults	0.9714285714285714
boleta	ticket	0.5555555555555555
alojamiento	accommodation	0.6558857808857809
sonido	sound	0.8577777777777779
contrataría	would hire	0.4606060606060607
perezosas	lazy	0.4537037037037037
expulsamos	we expel	0.6333333333333333
campos	fields	0.4444444444444444
satélite	satelite	0.9416666666666667
concentradas	concentrated	0.9333333333333333
estaría	It would	0.42261904761904767
alcanzó	reached	0.5238095238095238
varias	several	0.6428571428571429
mental	mental	1.0
aldeas	villages	0.6388888888888888
síntoma	symptom	0.7428571428571429
operacionales	operational	0.9356643356643356
ayudarnos	help us	0.5026455026455027
sucede	happens	0.4365079365079365
importante	important	0.98
ayudar	help	0.0
alrededor	around	0.611111111111111
podíamos	we could	0.41666666666666674
lanzamiento	launching	0.6700336700336701
adelantó	advancement	0.7676767676767677
asepsia	asepsis	0.9428571428571428
inoxidable	stainless	0.6185185185185186
petrolera	oil	0.4814814814814814
película	movie	0.44166666666666665
un	a	0.0
satisfacer	satisfy	0.8914285714285715
inversores	investors	0.9127777777777778
errores	mistakes	0.5119047619047619
elevado	high	0.0
acostumbrado	used	0.38888888888888884
producidos	produced	0.915
apariencias	appearances	0.8141414141414142
comiendopescado	eating fish	0.4601010101010101
preocupen	worry	0.374074074074074
letal	lethal	0.9611111111111111
agotando	exhausting	0.5583333333333333
cuerpo	Body	0.0
embolismo	embolism	0.9777777777777777
ascenso	ascent	0.9095238095238095
máscara	mask	0.5952380952380952
proezas	feats	0.5619047619047619
enormemente	enormously	0.6515151515151515
tarea	homework	0.44166666666666665
vive	lives	0.7833333333333333
sugirió	He suggested	0.5595238095238095
alivio	relief	0.5555555555555555
transcurrir	elapse	0.5050505050505051
criado	raised	0.6944444444444443
vigor	vigor	1.0
significa	it means	0.45833333333333326
acabaría	would end	0.0
conchitas	shells	0.5185185185185185
casas	houses	0.5777777777777778
edición	edition	0.8666666666666668
alimentación	feeding	0.4484126984126984
maestría	master&#39;s degree	0.6330409356725147
contaba	counted	0.7714285714285715
meteorológico	meteorological	0.9227106227106228
llegaban	arrived	0.42261904761904767
habla	speaks	0.4555555555555555
comunicaciones	communications	0.9333333333333333
leche	milk	0.0
ébola	Ebola	0.8666666666666667
gota	gout	0.8666666666666667
murciélagos	bats	0.0
discernir	discern	0.9555555555555556
eléctricos	electrical	0.84
noruegos	norwegians	0.8483333333333334
malestar	discomfort	0.4472222222222222
propuesto	proposed	0.85
daños	damage	0.5777777777777778
proporcionará	provide to	0.5615384615384615
inevitablemente	inevitably	0.9
niega	denies	0.5888888888888889
ayudado	helped	0.4365079365079365
suelo	floor	0.46666666666666656
individualista	individualistic	0.959047619047619
experimento	experiment	0.9818181818181818
felicidad	happiness	0.40740740740740744
diciembre	December	0.6944444444444443
cuantas	how many	0.5119047619047619
misteriosa	mysterious	0.88
hará	will	0.0
golpeó	hit	0.0
azotó	whipped	0.0
armar	to assemble	0.4303030303030304
ceremonias	ceremonies	0.96
regulaciones	regulations	0.9484848484848484
prensa	press	0.8755555555555556
insinuar	insinuate	0.9305555555555555
cumpliera	fulfilled	0.6296296296296297
ganar	win	0.5111111111111111
temprana	early	0.5499999999999999
depresión	depression	0.9377777777777778
aplicara	will apply	0.4472222222222222
escombros	debris	0.7037037037037037
recurran	turn	0.41666666666666674
maravillosa	wonderful	0.468013468013468
cronológico	chronological	0.8434965034965035
comestible	edible	0.7777777777777778
difusión	diffusion	0.9189814814814814
respecta	respect	0.975
hacia	toward	0.4555555555555555
sentado	seated	0.826031746031746
devuelven	return	0.611111111111111
esta	is	0.5833333333333334
rutina	routine	0.8642857142857143
encargados	managers	0.6722222222222222
confiamos	we trust	0.412037037037037
atributos	attributes	0.8503703703703704
resto	rest	0.96
hombre	man	0.5
masivo	massive	0.8944444444444445
veloz	fast	0.0
dices	you say	0.4476190476190476
inconstitucional	unconstitutional	0.7976190476190476
cálculo	calculation	0.8207792207792207
sucedió	it happened	0.4112554112554112
empezaron	they started	0.5277777777777778
repartiendo	spreading	0.6618566618566618
acaso	perhaps	0.4476190476190476
venezolano	Venezuelan	0.7999999999999999
mecánico	mechanic	0.8833333333333334
calamitosa	dire	0.44999999999999996
placa	license plate	0.517948717948718
quiere	wants	0.0
si	yes	0.0
especies	species	0.8154761904761904
reservado	reserved	0.9305555555555555
correcto	Right	0.44166666666666665
ascendiera	ascend	0.92
preguntó	I ask	0.0
sabores	flavors	0.7142857142857143
tratamos	we try	0.5277777777777778
improvisar	improvise	0.9377777777777778
técnicos	technicians	0.7886363636363636
desafío	challenge	0.4179894179894179
contagiada	infected	0.5499999999999999
brote	outbreak	0.7416666666666667
traslado	transfer	0.6666666666666666
analistas	analysts	0.9305555555555555
calentado	heated	0.6203703703703703
quieren	they want	0.5026455026455027
ocurrir	occur	0.8323809523809523
investigado	investigated	0.9484848484848484
tipo	kind	0.5
protagoniza	stars	0.5131313131313131
cósmico	cosmic	0.8642857142857143
cubiertos	cutlery	0.671957671957672
oponen	oppose	0.8222222222222222
extensa	extensive	0.9047619047619048
militarizada	militarized	0.9484848484848484
capaz	able	0.4833333333333334
derrame	leak	0.5952380952380952
vivir	to live	0.4476190476190476
tierra	Earth	0.4555555555555555
tratar	try	0.6666666666666666
celebración	celebration	0.9272727272727274
desata	unleashes	0.5
estratégicas	strategic	0.8055555555555555
colapsaba	collapsed	0.8444444444444443
traigan	bring	0.6761904761904761
roquefort	roquefort	1.0
depender	to depend	0.8055555555555555
orbitales	orbital	0.9555555555555556
remota	remote	0.9333333333333333
semana	week	0.4722222222222221
organismos	organisms	0.98
discriminación	discrimination	0.9428571428571428
d	d	1.0
paralelamente	parallel	0.8541208791208791
utilizados	used	0.5666666666666667
generaciones	generations	0.9484848484848484
perderse	be lost	0.5119047619047619
lugares	places	0.746031746031746
adultos	Adults	0.8492063492063492
mejor	best	0.4833333333333334
sueca	Swedish	0.4476190476190476
emergencias	emergencies	0.9636363636363636
burbuja	bubble	0.6428571428571429
vi	saw	0.0
dependían	they depended	0.5982905982905983
desoxirribonucleico	deoxyribonucleic	0.8383040935672514
antropóloga	anthropologist	0.8483164983164984
peligrosos	dangerous	0.6185185185185186
innovadores	innovators	0.9436363636363637
señal	signal	0.7300000000000001
salud	Health	0.5777777777777778
grandes	big	0.4920634920634921
encabezaron	they headed	0.404040404040404
vivimos	we live	0.4285714285714286
añade	Add	0.5111111111111111
montañas	mountains	0.8444444444444443
habría	there would be	0.4920634920634921
coincide	match	0.44166666666666665
reducciones	reductions	0.9436363636363637
monitorear	monitor	0.9400000000000001
siente	feel	0.4722222222222221
viajan	they travel	0.4191919191919191
costos	costs	0.9666666666666667
regalos	presents	0.6011904761904762
aliviado	relieved	0.6666666666666666
pizza	Pizza	0.8666666666666667
sospechar	suspect	0.780952380952381
pueda	can	0.0
carga	load	0.4833333333333334
hubiéramos	we would have	0.39914529914529906
desprendían	detached	0.6212121212121212
poderosas	powerful	0.6481481481481481
definida	definite	0.9
similitud	similarity	0.8955555555555555
describen	describe	0.9777777777777777
victoria	victory	0.9214285714285715
sacrificio	sacrifice	0.9377777777777778
satélites	satellites	0.8690740740740741
anatomía	anatomy	0.9214285714285715
originado	originated	0.9377777777777778
sesgadas	biased	0.6388888888888888
limpian	they clean	0.49523809523809526
afirmó	he claimed	0.5111111111111111
eficaz	effective	0.611111111111111
farmacéuticos	pharmacists	0.7392191142191141
suponer	suppose	0.8666666666666668
ventiladores	fans	0.38888888888888884
detalló	detailed	0.8678571428571429
cercanías	surroundings	0.5277777777777778
reto	challenge	0.0
respiración	breathing	0.6033670033670034
irse	leave	0.4833333333333334
controlar	control	0.9555555555555556
vital	vital	1.0
especialistas	specialists	0.9184149184149185
llame	I called	0.5472222222222222
preguntas	questions	0.5703703703703704
llevan	They carry	0.5111111111111111
compartida	shared	0.6
olor	odor	0.8500000000000001
registrado	registered	0.92
vestirán	they will dress	0.5055555555555555
retiramos	we withdraw	0.6033670033670034
suspenden	suspend	0.9555555555555556
oscuros	dark	0.4642857142857142
organizaciones	organizations	0.956043956043956
acuerdo	agreement	0.47619047619047605
ácidos	acids	0.8222222222222223
descubierto	discovered	0.6515151515151515
basada	based	0.8755555555555556
curación	healing	0.6011904761904762
afectan	affect	0.8793650793650793
trabajar	to work	0.5119047619047619
orientación	orientation	0.9272727272727274
habló	I speak	0.0
puro	pure	0.8833333333333334
mostró	He showed	0.4259259259259258
lograrían	would achieve	0.41025641025641035
abrió	Opened	0.0
ordenó	ordered	0.8476190476190476
administrado	administered	0.9333333333333333
operación	operation	0.9111111111111111
metros	meters	0.9222222222222223
concretarse	materialize	0.5696969696969697
psicoterapia	psychotherapy	0.8512820512820514
paulatino	gradual	0.5886243386243386
propagación	spread	0.5909090909090909
mitigar	to mitigate	0.7453102453102454
mueve	move	0.6722222222222222
pequeños	little ones	0.5492424242424242
verificación	check	0.5222222222222223
consumo	consumption	0.9272727272727272
firmantes	signers	0.6899470899470899
difundido	diffused	0.8087962962962962
túnel	tunnel	0.8400000000000001
muestra	shows	0.4476190476190476
eficiencia	efficiency	0.8933333333333333
empleo	job	0.0
recontra	recontra	1.0
incluimos	we include	0.6851851851851851
cercana	close	0.4476190476190476
primero	First	0.39523809523809517
invierten	invest	0.8574074074074074
viral	viral	1.0
control	control	1.0
entregadas	delivered	0.5314814814814816
rechazada	rejected	0.6481481481481481
abarca	encompasses	0.33838383838383845
unificaron	unified	0.8428571428571429
factura	bill	0.0
solo	alone	0.46666666666666656
quitarte	take you off	0.5416666666666666
aliso	alder	0.6
principio	beginning	0.5555555555555555
verificadores	checkers	0.5192307692307693
estén	are	0.0
vicepresidenta	vice president	0.9714285714285714
insiste	insist	0.9714285714285714
genética	genetics	0.8833333333333334
evolucionar	evolve	0.6767676767676768
ni	neither	0.7619047619047619
graves	serious	0.5396825396825397
grave	serious	0.4476190476190476
llevarse	carry off	0.4907407407407407
sumó	sumo	0.8833333333333334
abolir	abolish	0.9095238095238095
humanidad	humanity	0.8833333333333333
mirasen	look	0.0
derechos	rights	0.625
traemos	we bring	0.3452380952380951
cosa	thing	0.0
emitir	to emit	0.4365079365079365
saltó	jump	0.0
hablemos	let&#39;s talk	0.5297619047619048
perderte	lose you	0.41666666666666674
citocinas	cytokines	0.7999999999999999
alimentar	feed	0.4537037037037037
noción	notion	0.8222222222222222
vegetal	vegetable	0.9555555555555556
luz	light	0.5111111111111111
abrumada	overwhelmed	0.5492424242424242
tramos	sections	0.625
tranquila	quiet	0.0
humo	smoke	0.6333333333333333
período	period	0.8944444444444445
prefieren	prefer	0.9333333333333333
habitadas	inhabited	0.6666666666666666
protectora	protective	0.88
miembro	member	0.8642857142857143
respiratorios	respiratory	0.9356643356643356
muda	change	0.4722222222222221
retrasaron	delayed	0.49523809523809526
general	general	1.0
tus	your	0.5277777777777778
presagiaban	foreshadowed	0.5656565656565656
segura	safe	0.611111111111111
intensidad	intensity	0.8955555555555555
vientos	winds	0.6761904761904761
efectivas	effective	0.8814814814814814
negando	denying	0.5079365079365079
enfrentan	they face	0.5555555555555555
acceden	agree	0.6761904761904761
misterio	mystery	0.8017857142857143
además	also	0.4722222222222221
restricciones	restrictions	0.9525641025641025
situarlo	place it	0.41666666666666674
universidades	universities	0.9205128205128206
reseñó	outlined	0.4305555555555556
adicionales	additional	0.8739393939393939
múltiples	multiple	0.8958333333333333
contestan	they answer	0.5367003367003367
influenza	influenza	1.0
británica	british	0.853968253968254
leyenda	legend	0.8793650793650793
pregunta	question	0.5
desastroso	disastrous	0.88
explican	explain	0.9464285714285714
cardíacas	cardiac	0.9047619047619048
completada	completed	0.9377777777777778
educativos	educational	0.9054545454545454
abrazar	hug	0.0
enfocada	focused	0.6904761904761904
intentar	try	0.48611111111111116
pondría	would put	0.5026455026455027
cuestionamientos	questions	0.7962962962962963
ante	before	0.4722222222222221
decisión	decision	0.95
sonando	dreaming	0.5119047619047619
acomodar	accommodate	0.8696969696969696
entrar	get in	0.5555555555555555
comencé	I started	0.0
sumidero	sink	0.5833333333333334
duodécimo	twelfth	0.0
lograban	they achieved	0.40064102564102555
eficientes	efficient	0.9170370370370371
ánimo	cheer up	0.0
está	is	0.5833333333333334
plantas	plants	0.9714285714285714
veremos	we will see	0.48917748917748916
términos	terms	0.7899999999999999
pasos	Steps	0.46666666666666656
llevaba	wore	0.4642857142857142
central	central	1.0
ubicaron	located	0.5119047619047619
personalmente	personally	0.8830769230769232
dado	dice	0.5
encargó	charge	0.746031746031746
plan	plan	1.0
guatemaltecos	guatemalan	0.8830769230769232
comentarios	comments	0.8859848484848485
urbana	urban	0.9666666666666667
produciéndose	occurring	0.6538461538461539
contención	containment	0.8804545454545455
nuestras	our	0.6388888888888888
quién	who	0.0
retrasar	to delay	0.4722222222222221
solamente	only	0.5740740740740741
transparencia	transparency	0.9525641025641025
retorno	return	0.8944444444444445
crea	creates	0.9142857142857143
reducido	reduced	0.9214285714285715
sabemos	we know	0.5238095238095238
soles	Suns	0.4833333333333334
suena	it sounds	0.5407407407407407
tickets	tickets	1.0
temporalmente	temporarily	0.8685314685314686
aislarse	isolate	0.7797619047619048
precarios	precarious	0.98
mi	me	0.6666666666666666
pagará	pay to	0.5555555555555555
anticuerpos	antibodies	0.8387012987012987
terceros	third parties	0.6025641025641025
decirlo	say it	0.4365079365079365
intubado	intubated	0.9305555555555555
volveremos	we will be back	0.38888888888888884
cierre	closing	0.4365079365079365
desencadenó	triggered	0.5353535353535354
escolar	school	0.746031746031746
acusado	accused	0.8476190476190477
desarrolla	develops	0.5499999999999999
segundo	second	0.7968253968253969
permanecer	stay	0.44999999999999996
